Label	1	2	3	4	5	6	7	8	9	10
2	2.54	3.558547257	2.29917281	5.403199608	-2.752427563	-0.826671905	11.83023665	0.324575904	0.361653786	19.68709996
2	4.302	5.616190355	3.833126378	5.406335995	-0.2905677	-3.003900203	8.901908499	-0.166370542	-1.152886004	14.35441965
1	2.127	2.196437718	3.241225328	5.409560683	-2.908624541	-0.355284431	11.98005777	-0.030688369	0.60211995	3.353303829
1	0.441	3.249993739	3.386278068	5.413277535	-2.0444894	-2.200368153	10.55456701	-0.071539052	-1.316740257	0.510853691
2	1.076	4.857557539	1.602869652	5.41355599	-0.266943115	-0.445356479	9.244796003	0.623560184	-1.247630981	29.89100491
1	1.917	2.112301714	3.486037172	5.419993182	0.279121196	-2.787391411	11.30931314	-0.09686468	0.584128096	10.06688166
1	0.869	0.461044173	1.741881848	5.421687265	-2.727063858	-3.222410975	11.68003332	0.565710319	0.229495302	0.015858647
2	0.453	4.02843227	2.815256505	5.434323468	-0.831004785	0.600647038	11.16619083	0.113870513	-0.568819128	10.97055948
1	0.009	0.193256139	1.054858343	5.434505289	-0.320334472	-2.060870493	10.93887053	0.824594464	-0.371557411	0.000542259
2	3.291	6.174051033	0.216601951	5.436916286	0.336492461	-2.707213535	13.3129962	0.992198922	1.064163128	8.254009788
1	2.032	1.841735047	1.515500514	5.441627267	-1.674733994	-0.956013708	11.11983626	0.658839484	-0.870660911	1.311857413
2	2.727	3.028663455	0.10821647	5.456553579	-0.946671659	-0.288371582	12.82248711	0.998049342	0.155906098	22.1423067
2	6.168	4.462544566	2.542291173	5.46332851	0.34577216	0.176472405	12.08171179	0.221873021	1.223757192	20.84357869
1	0.075	0.123412712	0.507043488	5.470828522	-2.419441732	-1.078821984	11.54892885	0.957698598	-0.135456091	3.704442679
1	0.079	0.536597323	3.035822298	5.481312303	-2.600983285	-0.115681998	13.77508128	0.034775833	-0.160433126	3.742405616
1	0.944	3.818104363	4.760534749	5.488825718	-0.490108799	-2.604748582	10.72863425	-0.20981702	-0.734502972	0.337547886
1	2.959	0.831647302	2.942658754	5.501126967	-1.876066392	-0.819382585	11.59789173	0.067158439	-0.3872122	0.745202455
1	0.099	0.456056654	1.499333579	5.502128374	-0.64764536	0.053671911	13.96535507	0.665260645	-0.432342412	4.203540549
2	0.917	4.274299396	2.900013326	5.526601952	-2.589534758	-2.45242964	11.59377493	0.082494928	0.038715962	4.191511226
2	4.618	3.475889174	4.324507599	5.533407788	0.692682773	0.792999938	13.85326579	-0.214061933	0.918706726	8.135289913
1	0.085	0.278200774	0.052868967	5.544348755	-2.347283354	0.801800847	12.11525364	0.99953421	0.18658095	2.137666698
2	0.317	4.938233818	3.412316997	5.544357709	-2.111855114	-1.9248819	8.879759254	-0.078371813	-1.712281433	10.65506747
1	1.356	2.044557514	0.149203891	5.545770946	0.928687584	0.079313318	13.20370904	0.996293828	1.604517038	0.720476026
1	1.389	0.36780217	4.647543649	5.547858335	0.872187028	1.427628368	10.34198647	-0.214715203	0.157698655	7.963267814
2	3.07	4.306119036	5.863501175	5.556953306	-0.141445152	-1.611365938	13.52203581	-0.069492954	0.436091642	26.1885049
2	1.679	5.669751973	4.235839851	5.558590809	-0.342426522	-0.566348462	11.79340382	-0.209777331	0.380068501	15.26472244
1	0.942	1.524129203	5.147900326	5.578578483	0.522542451	-0.340473448	11.4101603	-0.176121211	0.901895962	4.178728869
2	6.424	4.512832827	5.659092339	5.599436914	0.386695867	-1.31509089	8.50662714	-0.103260634	-0.230160007	16.18193837
2	2.626	5.466267954	0.089590151	5.60880397	-1.362912234	-1.031181991	12.2373023	0.998662804	-0.032125968	15.4357357
2	3.21	5.021426822	4.233646875	5.612652236	-0.842759893	-0.708008339	12.51504977	-0.20964788	0.252200967	13.97173132
1	0.519	1.286275393	2.022851038	5.627791004	-0.430654723	-0.69264047	13.75559686	0.444694867	-0.04508774	2.256760631
2	7.344	2.106747515	0.109580462	5.631412713	-1.704961655	-1.506092888	8.540119943	0.997999888	-1.624567454	14.86844432
2	3.969	1.028366403	0.831641274	5.654013585	-1.516339901	-0.919534925	9.376532257	0.888650018	-1.997354017	1.658475514
2	2.401	6.108749558	2.739504746	5.657448164	-1.688173491	-2.079842904	11.34497976	0.14285085	-0.650779944	28.99043808
1	1.268	0.535032137	0.562992236	5.661430759	-1.815889266	-1.360581362	13.04305665	0.948004198	-0.08159441	0.963401361
2	3.86	1.554980587	3.187454889	5.667904008	-1.328547857	-3.145282228	8.293383279	-0.014383313	-1.396199079	14.50659091
2	2.4	5.753175777	5.31661211	5.668399946	0.614888766	1.466824255	13.66322253	-0.154787238	1.033267129	23.75899302
2	4.527	2.55856344	4.022327145	5.68762128	-0.84368597	-1.149078221	8.413375893	-0.191731459	-1.277771187	27.73525298
2	5.157	1.752885444	1.03063231	5.692548589	-0.544715134	1.09101838	12.12488168	0.832134152	0.385941991	18.22645056
2	3.174	7.078001101	3.972016979	5.692649803	-0.789378595	-2.58211494	9.085822144	-0.185854611	-1.653018136	16.2489937
1	0.784	0.961835645	0.602868002	5.701613765	-0.558845358	0.187944453	8.508280688	0.940516349	-1.138810778	0.39009802
2	0.654	5.863678488	5.67886809	5.706149939	-2.140113554	0.404758455	8.89528961	-0.100055212	-1.705334838	29.17212332
1	2.039	2.607048571	4.812890711	5.721637938	-0.517471553	-0.981476346	10.97265767	-0.206726895	-0.517598927	0.144698093
2	1.287	7.652509504	2.586584747	5.727067282	-0.636711521	-1.347485021	10.33999014	0.203724243	-1.204176937	8.065994673
1	1.286	1.656556855	0.847360282	5.731558931	-1.413475852	-1.253235156	13.74957106	0.884553638	-0.609686911	0.126440198
1	1.272	0.21984116	1.683892409	5.731828879	-1.637046722	0.638503688	10.86088241	0.590068253	-1.132091231	0.013626835
2	2.113	7.413246303	1.851838535	5.739611881	-1.434517778	-0.471764877	12.50437674	0.518817855	0.007350554	13.80762187
2	3.087	4.260434734	5.477408875	5.749054746	-0.051879505	-2.625571809	10.3678218	-0.131698874	-0.639183454	11.58261669
1	0.213	0.322782285	3.07765336	5.752121587	0.095195921	0.866442006	12.37611644	0.020761187	1.077008406	1.347292944
1	2.916	2.020453616	0.45050783	5.754737447	-1.984371959	-1.490096418	10.75417383	0.966515392	-1.154752391	0.59943816
2	5.068	4.853323325	0.064983645	5.75642193	-0.01912277	-2.320553451	12.15991568	0.999296336	0.899406549	7.947763216
1	0.706	2.481094839	5.955363637	5.761376995	-1.875207879	-2.388343202	11.6815867	-0.054065795	-0.320566772	0.002648673
1	0.718	0.177194182	3.522695741	5.779059309	-0.14415025	1.237143874	10.85524006	-0.10558523	-0.283525607	5.078510972
1	0.513	3.39079166	2.641034035	5.781921456	-2.908349164	-1.098777449	9.910310636	0.181715075	-1.115560882	5.801040298
2	2.891	2.859585415	4.293483986	5.79650194	-2.932783002	-3.29826318	8.09699368	-0.2127724	-0.447922814	3.919532546
2	0.056	7.554951242	5.705048152	5.800502871	-0.985153888	-1.229930092	8.704470824	-0.095786183	-1.584960332	12.38057621
1	2.418	2.9259432	2.772029208	5.816506302	-1.893624315	-3.619795692	11.31021592	0.130304682	-0.63886632	0.813721602
2	4.829	5.563329311	2.813922898	5.822467755	-0.793750562	-0.095299216	10.34043163	0.114373298	-1.322260453	8.877399175
2	1.301	6.193611694	4.711417784	5.828086407	-2.793488833	0.333960193	13.61458108	-0.212250234	0.158006558	1.546112138
2	4.642	3.633097814	4.469572475	5.834536452	-2.224981788	0.729508158	12.23941524	-0.217171695	0.153480698	19.2119607
2	1.938	5.643966134	2.25024978	5.838184684	-2.586953554	-0.91567929	8.960414901	0.345702186	-1.420743539	3.025673065
1	0.016	0.381681854	0.554297458	5.8396567	-1.696557908	-0.351694023	10.19467471	0.949573324	-1.71008497	0.460035514
2	1.926	7.400216281	5.527941529	5.847292946	-1.77096642	-0.733577018	13.4434565	-0.12400026	-0.340638314	8.176520596
2	2.882	2.863986741	5.078223797	5.85383355	0.070530429	0.092866927	12.2729552	-0.183888203	1.027733611	2.613441094
1	0.013	0.743061844	1.855262203	5.856263189	-1.169882711	-0.494571412	13.64709349	0.517345574	-0.450014138	0.694118801
2	6.744	2.716934452	2.13730491	5.861250663	-1.386137071	-0.076321492	8.658476405	0.394786872	-1.703479243	14.23172956
2	0.763	6.981492089	0.483524429	5.862353494	-2.052108215	-1.915977212	8.602125603	0.961486998	-1.566667907	1.354251331
1	0.157	3.305214988	5.070907153	5.868575761	-1.960467778	-1.544261145	10.53025926	-0.184664751	-1.373738276	0.321081036
1	0.247	3.557017285	0.934208881	5.868954542	0.972940674	-2.603601861	8.492433079	0.860759367	0.230591869	0.14954148
1	1.556	2.777217823	1.003080985	5.872615333	-0.592055063	-1.175726131	13.78282601	0.840541954	-0.21109517	0.197814347
2	1.101	6.435113913	1.046883422	5.886579408	-2.017228264	-1.675251085	12.89345278	0.82709142	0.044990466	10.51823952
1	2.758	1.597627002	4.700326353	5.895737628	-2.570442927	-1.799849907	11.61598166	-0.212735706	0.040767019	0.987503795
1	3.465	1.405057926	2.229706017	5.900094498	0.628709766	-3.155708077	11.043194	0.354602913	0.635703436	3.197343709
1	1.978	2.251268158	3.027795301	5.90341022	-0.668566636	0.644042631	11.4796698	0.037503163	-0.154453853	1.180042969
2	2.052	3.510921767	2.015061303	5.906171191	-1.800476491	0.421324324	8.190491479	0.448089007	-1.303933968	14.51805396
1	0.86	1.708586265	0.417162505	5.909021765	-1.631872775	-0.183554714	10.60785577	0.971247235	-1.376212673	4.584726088
2	1.201	5.393834297	2.567417509	5.92742458	-1.074006515	-0.194718878	10.96668477	0.211552033	-0.908002584	1.87179004
1	2.997	2.536032104	2.859006803	5.933020235	0.82339016	-1.352399943	10.44401141	0.097530327	0.209435483	2.64773784
1	0.464	0.906740586	0.963027212	5.940418844	-2.910955494	1.529509553	13.15740856	0.852441103	0.601764902	0.544756016
2	6.936	1.723780678	5.047823399	5.945564104	0.161348817	-0.992727538	11.98193126	-0.18706427	0.994671192	10.21741654
1	0.23	0.471800081	4.387806523	5.947719201	-1.023367881	-3.006822517	8.904119794	-0.216004048	-1.721357782	0.009659804
2	5.828	2.541484637	4.629253473	5.962056245	-1.926233221	-2.330817078	9.161341386	-0.215271477	-1.902995336	12.58714839
2	1.848	6.610481628	2.972835157	5.975449371	-1.21381869	-0.322845418	11.21319838	0.056497457	-0.72104688	17.30840593
2	3.671	5.317519187	0.698166768	6.005870044	-1.096766529	-2.726776404	11.6240367	0.920717659	-0.301834364	22.40449753
2	0.271	6.17310697	0.75399798	6.021993521	-1.27961599	0.548496375	12.10024754	0.907905061	-0.064588297	11.9973141
2	0.839	6.449801243	4.077165271	6.034194493	-2.409738411	0.107366997	12.7082776	-0.197426134	0.321697868	25.33030978
1	0.175	0.391740638	1.830143588	6.05018372	-1.727878603	-3.872331103	12.62433763	0.528132101	0.010632456	0.023712508
1	0.863	1.27242427	5.84056625	6.053615126	-0.288424822	-3.168090398	11.89257233	-0.073333232	0.49701487	2.704149711
1	0.283	2.84737373	2.518791762	6.062309149	-0.676053857	-3.368233486	12.9001803	0.231584235	0.319081257	0.000811153
2	4.156	1.657230814	3.877728985	6.065429967	0.436978429	1.167187524	11.55329667	-0.173150236	0.95245885	6.069892363
2	6.345	0.159370151	1.455017333	6.075200654	0.506842339	-2.239418113	12.35830506	0.682675782	1.463851326	2.779462885
2	0.886	5.807945758	5.983211648	6.091985653	-2.122834417	-3.110875518	12.56132771	-0.049387362	0.148529816	6.060916758
2	4.431	1.128262411	5.03373711	6.094113185	0.423666885	0.023793722	11.43282816	-0.188490272	0.834559199	9.939166464
2	0.338	4.006660743	0.090300685	6.101198207	-0.200328285	-2.938189088	13.76460723	0.998641518	0.165009669	0.392582302
1	0.033	1.333373082	2.421232041	6.111277562	-2.25131286	-3.236156672	12.60790438	0.272446312	0.221889775	2.304812365
2	2.158	7.053728757	4.676391923	6.111484379	0.585556927	-0.981142928	8.044050489	-0.213701544	0.363737103	1.043453101
2	0.168	6.292886017	0.545059766	6.111746299	-1.736216042	-0.395566732	8.936723582	0.951215315	-1.869596177	7.034666233
2	2.82	3.986427159	2.170665171	6.117618142	-2.349080161	-0.681199653	11.80935766	0.380256557	0.014771179	5.411383243
2	6.533	3.593987398	1.059459701	6.128250366	-2.263137338	-2.228323108	12.81955008	0.823147135	0.198367151	14.25196201
2	2.07	5.246459267	2.658632966	6.131086038	-2.921219476	-0.072602087	10.71275283	0.17467713	-0.497659915	18.80468138
1	0.18	0.319381372	5.418399868	6.136734951	-1.116850036	0.951879248	13.32471725	-0.140439261	-0.172749538	0.707937067
2	0.621	3.960667819	0.831968962	6.139767939	-2.230985516	0.627137381	8.885146719	0.888565293	-1.647774438	13.51518263
1	0.475	1.030691879	3.81295561	6.142953584	0.230017115	-0.83599328	13.77840647	-0.163142137	0.579108083	1.321528242
1	2.175	3.165138827	4.956487471	6.146963821	-2.957046535	-1.810026897	11.88564968	-0.195774851	0.593618821	0.425625633
2	2.632	3.019666875	2.892667758	6.15423082	-1.213512273	-1.576859303	11.65088714	0.085167795	-0.327442804	29.92511858
2	6.256	3.552596235	0.705387592	6.156871405	-0.270014635	-2.542313567	8.156143484	0.919110263	-0.56433035	0.646623725
2	4.458	2.467635696	0.877750468	6.158200405	0.974050836	-3.091713722	12.90475296	0.876449135	1.770461774	22.0111116
1	0.642	2.667973543	0.794819654	6.15821634	-2.640016315	1.261576906	11.20514242	0.897986475	-0.272770812	0.518918753
1	0.031	0.005961938	3.707833454	6.162654037	-1.562461773	-1.967970886	12.12968338	-0.144683783	-0.093807535	0.372319716
1	1.152	1.664986438	0.099845443	6.164081062	-1.256371483	-2.595140467	13.96356675	0.998339309	-0.778244877	0.109605376
1	1.845	2.882339535	1.983369745	6.165593037	-1.693291761	1.371673723	10.72303578	0.461886646	-1.26168393	7.201599406
1	0.895	0.977644513	1.617219049	6.188650388	-0.536361964	-3.277934271	11.51367096	0.617679256	-0.015784723	4.874095459
2	1.324	4.584510848	5.596806739	6.195874962	-2.663313111	-0.313908895	8.037331868	-0.113232425	-0.642577124	7.528655208
1	0.49	0.077946604	2.814505797	6.20181409	0.17599559	-0.482816208	10.2369954	0.114153504	-0.512802241	0.147870695
1	2.442	2.49954686	5.981486245	6.210604526	-2.019687146	-3.446011595	13.48264457	-0.049677111	-0.292148615	4.269592067
2	0.054	7.270042635	4.947381694	6.21090716	0.08761138	-0.691463685	12.65018688	-0.196571863	1.083988815	25.00518283
2	2.711	3.760979631	2.019805551	6.214174869	-0.741398293	1.38448684	13.91585158	0.446021951	-0.45580676	25.40759702
2	6.285	3.225180572	4.320028292	6.224529795	-0.757810711	1.689848463	8.498970228	-0.213889566	-1.288522244	1.302365751
1	0.308	0.573090638	4.478264625	6.22782258	0.687627765	-1.413962853	13.0325865	-0.21720866	1.527981491	0.420727632
2	5.434	3.350790161	1.525943831	6.242223538	-1.761643485	0.113041462	9.224599296	0.654673046	-1.961874956	21.32463697
2	4.039	3.590010119	0.814589005	6.244885411	-0.628513345	0.649637806	10.40211995	0.893019233	-1.147170895	1.540175041
2	5.978	5.141756356	2.312490273	6.24493313	-1.674530357	0.585468883	8.684188256	0.318844711	-1.732695248	26.63962639
1	0.074	0.542973076	1.233279284	6.25160537	-2.223608488	-0.115564225	11.58880265	0.765098226	-0.23533807	0.436713247
2	5.538	4.010721977	3.217966934	6.253870828	-1.887682328	-1.067020619	11.6910652	-0.023710639	-0.309447966	9.707047732
1	0.762	1.84759288	1.898316278	6.269282557	-0.995996476	-1.638701179	8.183715884	0.498780465	-1.16309274	0.722834394
1	1.205	2.541328655	1.999018755	6.291872189	0.336175568	-3.164897292	8.002548876	0.455075936	0.181857851	1.941043927
1	0.054	2.029729191	2.948566235	6.29773499	-1.442965451	1.175986612	10.23646611	0.065058732	-1.680115501	0.191262019
1	1.104	2.896144664	3.611152432	6.298222094	-1.187633278	-1.782136414	13.05607334	-0.125304529	-0.045014026	4.480228325
2	0.912	5.230990588	2.043228315	6.310420353	-1.901467661	-0.296287109	11.133133	0.435812402	-0.808699288	8.263592872
1	0.592	0.923426162	4.400996294	6.322370801	-1.997612397	-1.141391513	13.953729	-0.216293705	-0.727877524	5.128925504
1	1.546	1.667098233	1.990095403	6.325271674	-1.343991042	-0.819838763	10.74762713	0.45896017	-1.219804163	7.725052325
1	0.057	0.29131341	5.173978944	6.325382741	-2.516969555	-2.620570593	9.478198571	-0.173047767	-1.583365036	5.584464102
1	0.525	1.068833536	1.115670014	6.345987804	0.117094544	-2.552501312	10.48873199	0.8050817	-0.368591809	1.019231414
1	0.2	0.977292238	3.248789859	6.35259171	-0.483655887	-2.492863198	13.25700847	-0.032932884	0.305821002	0.340574251
1	0.966	0.747498151	0.762052466	6.357145746	-2.240189245	-1.102842475	12.73965294	0.905984463	0.200825636	2.544152404
1	0.245	1.003748592	3.379358849	6.358231023	0.243705509	-0.261409471	11.81456482	-0.06969732	0.971757065	0.015760402
1	2.092	2.772963813	5.805362748	6.377243228	-1.502808527	-0.777058763	11.4691467	-0.079210675	-0.541621282	1.442089119
2	0.61	5.486150228	5.820839224	6.384941665	0.925181016	-2.060008938	11.8586943	-0.076629689	1.558604174	12.16903473
2	2.963	5.649125486	2.27368026	6.414352338	-0.1655881	-1.943591462	11.86569404	0.335570987	0.599573735	7.074262041
1	0.003	2.937753939	5.201648953	6.418737708	-2.267416221	1.709757938	8.060262327	-0.169692515	-0.971836207	2.103637586
1	0.083	0.369158566	4.04169995	6.419888028	0.578109098	-0.061314205	8.668222518	-0.193827749	-0.180763447	0.002811354
2	1.577	7.01960836	0.914400156	6.422215409	-0.296772002	-0.702808052	10.08928593	0.86635666	-1.079655151	17.61625341
2	1.186	7.644044109	5.825425307	6.434127809	-0.999209057	0.983393632	13.75524536	-0.075863961	-0.468339089	11.95614278
2	1.198	7.157383158	5.001420693	6.4394956	-0.03925968	0.292358972	12.76305943	-0.191649607	0.94146944	6.890895129
1	0.1	0.350990331	3.938771634	6.451487215	-0.276606248	-0.148451483	8.074235162	-0.181627137	-0.491569512	0.463216353
2	0.233	5.607276064	3.866043738	6.46105936	-1.857491221	-2.329289223	13.07122737	-0.171421879	-0.083939975	30.54254406
2	0.43	6.077769987	0.47960689	6.461304189	-2.069008824	-1.298834537	12.94557425	0.962101385	0.050521596	23.71547349
2	2.732	3.782100404	4.188404451	6.468122268	-2.294098272	-3.068476463	13.60624453	-0.206721312	-0.243295392	1.612789164
2	0.214	6.187331386	0.751260217	6.46994338	-1.832680653	0.821101968	8.555033995	0.908553774	-1.610926059	9.067157925
1	0.766	0.831702596	3.546618791	6.475433426	-2.941571017	1.267507027	9.269722821	-0.111103788	-1.186693553	5.282918009
1	0.025	0.064012635	5.895391028	6.488940653	0.126765743	-0.610706881	10.22481418	-0.064142887	-0.570254221	0.057488647
1	0.229	1.096115531	1.78063181	6.50496347	-1.270718832	-2.865015922	11.72380344	0.549279863	-0.289764582	7.740728048
1	0.167	2.335916288	2.593609458	6.529928745	-2.929739302	-3.303565555	9.541373449	0.200865551	-1.203482619	2.963056897
2	0.278	5.753737309	1.268470925	6.537377983	-2.97275382	-0.59149037	13.74775791	0.752596441	0.21160395	6.103041546
2	1.637	4.721164503	2.252916706	6.541366038	-0.28355134	-2.769041537	8.291466209	0.344547888	-0.703429218	6.065956842
1	1.596	3.329894919	3.405233619	6.542545288	-1.644264166	-0.628802693	12.56740505	-0.076528503	0.002697013	2.247075769
1	1.301	2.091697167	4.999096928	6.55242783	-1.781907001	0.087465005	13.60955693	-0.191870665	-0.474328977	0.371406634
1	0.078	0.768299583	5.525440108	6.555248685	-2.429087657	-1.356190786	13.10942446	-0.124385627	0.202403175	2.005974708
2	4.738	5.779239204	0.630530355	6.564739096	-0.618874771	-1.691555269	12.03587236	0.935043352	0.282436085	4.809018993
2	5.218	4.159781287	0.266765843	6.573178621	0.089098646	-0.389052445	13.11267072	0.988181462	0.943433379	20.1896451
2	2.056	4.581016702	1.927448422	6.580262811	-0.809571651	1.215378387	8.92380516	0.486171742	-1.601107523	17.35193796
2	7.289	1.698993407	3.989777426	6.58193882	-2.97279438	0.810339365	9.111132748	-0.18800075	-1.119213065	5.494859053
2	4.515	2.318597073	4.7100397	6.596136652	-0.498840713	0.306709197	11.43696493	-0.21231185	-0.051210604	22.84707853
1	0.603	1.597680532	1.563736163	6.604067126	-1.431307955	-0.814855074	8.434940191	0.63947813	-1.539112743	0.633583634
1	1.196	1.593403352	5.530754508	6.608143089	-0.074359145	-2.657704808	13.84832304	-0.123566384	0.210553572	0.133841646
1	0.782	3.067143838	2.748198731	6.612877129	-0.047110796	-1.978831353	8.201033994	0.139482376	-0.387220761	1.224653487
2	3.188	2.913837568	3.747077055	6.617040419	-1.595193671	-1.856608251	12.60964634	-0.151894509	-0.000638647	19.15121046
2	0.844	6.627139874	4.86360421	6.62180466	-0.712304528	0.909492833	9.790160793	-0.203262581	-1.587566746	18.84834891
1	0.067	1.66235227	1.422620247	6.62991206	-1.427918445	-2.585356491	8.549211717	0.695225587	-1.630372446	1.827779393
1	2.135	3.196323049	4.231857485	6.634601419	-1.756395954	1.916405001	8.18574248	-0.209541405	-1.308534135	1.165593787
2	0.194	5.715630099	3.036129729	6.635018028	-0.596279397	-0.710999853	9.396876559	0.034671619	-1.561178607	7.00554144
2	3.203	3.008722472	1.709679126	6.639443038	0.209790009	-0.107916242	11.6092365	0.579273187	0.784119855	9.115281603
2	3.237	6.310510776	3.118731171	6.649223224	-0.041853586	-0.631446375	10.62866878	0.007329741	-0.400569991	5.145839941
2	0.797	7.055514933	0.986088711	6.674588237	-2.150539367	-2.267094628	11.59097107	0.845637411	-0.275766133	0.574899019
2	0.639	5.351488438	2.843432356	6.685081541	0.106903209	0.095408865	10.39884644	0.103312524	-0.455239123	7.852690431
2	1.479	6.06531082	1.119489362	6.69010745	0.42821937	0.371366277	8.227728239	0.803828852	0.050145663	7.740368399
1	0.847	0.707719198	4.362328967	6.70492046	0.452869274	-2.492699853	12.62618252	-0.215332713	1.43575917	0.176511916
1	1.75	1.887081885	0.475343268	6.705306871	-2.299407565	-2.149849969	9.670023469	0.962764631	-1.716177553	7.600488216
2	0.862	4.537307316	2.392403142	6.729439461	0.170302614	1.441812258	9.221680663	0.284670045	-0.809965946	15.90861578
1	0.269	0.190509968	1.838641056	6.731064968	-2.489969519	0.391999779	13.39254621	0.524487111	0.071215209	1.002987355
2	0.309	6.439216701	5.08794508	6.741088648	-1.829671835	-1.374242243	13.39446753	-0.1828447	-0.290399566	13.67374663
2	5.429	5.625813972	0.674810533	6.745059031	-1.201922856	0.207193589	8.501207642	0.925814517	-1.535709874	12.36212597
1	1.065	0.741056102	2.765317372	6.747887782	-1.816718295	-0.833810922	13.79619794	0.132881272	-0.635512814	4.797705088
1	0.215	0.25308605	2.35249028	6.748442257	-2.085658466	-0.761188436	12.49265505	0.301689321	0.126923622	1.060882826
1	1.008	1.871103237	0.73833265	6.748877867	-2.053766869	-1.261297474	11.74861941	0.911588685	-0.201755595	0.081524316
1	1.951	2.141741873	5.310102256	6.753922758	-2.458762713	-0.215643614	13.68456442	-0.155670192	-0.193683499	0.051387002
1	1.737	2.963183216	5.285866837	6.77986026	0.062097336	0.064038705	13.96950529	-0.158917951	0.228934682	0.068752627
2	2.717	4.529925477	1.364177688	6.786219187	-0.977479656	1.205055385	12.48575768	0.717450673	0.16766169	6.817156152
2	1.018	6.910281172	1.429813293	6.830536551	-1.154058218	-0.681311747	10.75750222	0.692452887	-1.150243658	4.999330743
2	2.402	6.852988755	0.374762266	6.83227932	0.570375785	0.877534269	8.212643063	0.976756036	0.18892723	20.86472598
1	0.053	0.309890298	1.051730558	6.840743882	-2.990673534	-0.848143259	13.42808829	0.825575519	0.500787913	0.316321226
1	1.861	2.794760051	0.748493773	6.842183177	-2.222188117	-2.532264726	13.2332681	0.90920716	-0.009496225	1.751652957
2	4.399	1.795035187	4.111747797	6.845896061	-1.77157472	-1.906928601	11.8239245	-0.200638134	-0.243094674	3.271259975
1	0.62	2.662389658	4.761496257	6.853036677	-2.353744621	-2.101642013	12.37563861	-0.209764836	0.27302875	0.190286209
1	0.325	0.360142262	3.261885917	6.860833882	-1.625171438	-1.15606162	11.31501321	-0.036789563	-0.684488125	2.155027629
1	0.554	0.397038313	4.531616573	6.865308449	-0.772304558	1.192439937	13.37766964	-0.217075982	-0.009230868	1.204002038
1	0.004	0.466519233	3.742989066	6.871759021	-1.678692102	0.386433912	8.056545824	-0.151161123	-1.195366647	4.868525713
1	0.226	3.076485945	5.78050687	6.877788062	-0.724817752	-0.056251018	10.98951332	-0.083344658	-0.669059953	0.186314863
1	0.111	0.230140193	3.45884622	6.88240907	-1.691285361	-1.001868388	11.04296247	-0.090191453	-0.945379521	5.007097281
1	1.831	3.149533305	1.481770033	6.894312813	-0.089624869	-3.038739155	10.39940025	0.672195924	-0.650985578	3.989053114
1	1.639	1.672941567	2.165708053	6.895067821	-0.678013661	-2.43974377	10.91428559	0.382414413	-0.708446462	1.238881682
1	1.792	1.976320405	3.205346112	6.896875156	0.786337363	-3.650873436	8.045183858	-0.019876256	0.517731236	2.274562271
1	0.374	1.65251266	3.36668509	6.905736593	-0.833722716	0.372527631	13.8289895	-0.066295618	-0.437116178	0.194005588
1	0.002	1.569388227	5.216213055	6.913244225	-0.956869012	-0.450694642	9.146813172	-0.167888616	-1.779007762	0.530167121
2	2.791	3.52191048	4.542910031	6.94730001	-0.361678975	-2.542932231	11.31872593	-0.216969471	-0.036288443	3.419601112
1	0.521	0.859238919	3.848734326	6.956087165	-2.417295316	-1.772095383	12.89512802	-0.168799249	0.283834931	0.001374821
1	0.067	3.422000713	0.293626902	6.956976395	0.431104555	0.16575609	8.42396878	0.985692358	-0.121746676	5.170300139
1	0.731	3.828697788	5.866342858	6.958983802	-0.468858806	0.041430878	8.124044754	-0.069016645	-0.718660808	2.028659868
1	1.258	2.472678402	4.188936092	6.978798579	-0.523389186	-2.817508888	10.81057001	-0.206758547	-0.683769222	0.822825005
1	1.221	1.862868362	4.895518625	6.99450817	-0.697979399	-2.060346875	13.50084632	-0.20085279	-0.048430742	0.279637955
1	0.566	1.272925842	5.979360283	7.000058631	0.442421614	-3.256108467	12.45555808	-0.050034152	1.421995745	0.145538244
1	0.949	0.524559869	3.24259041	7.006371821	-1.56645396	0.326897462	12.6295041	-0.031094318	-0.001982828	6.376639934
2	4.406	3.295064448	2.780486401	7.043494839	-2.067329487	-3.117951574	12.54745125	0.127067464	0.120581658	18.80899795
1	0.927	3.704585085	5.852521144	7.062225343	-0.911834223	1.602125516	13.68202439	-0.071332406	-0.351037801	0.637084188
2	2.965	4.221164861	0.991558019	7.063248237	-1.628250682	0.601728771	9.317430543	0.844004906	-1.992593749	5.226731912
2	0.928	6.747448469	3.234134589	7.06763488	-0.390796914	-1.739426315	8.118324063	-0.028573302	-0.642199963	23.50502426
2	2.996	2.89934283	1.646033398	7.069319594	0.778192215	-1.409266602	11.31236813	0.605802426	1.013514641	10.46846579
1	0.338	3.35719686	3.860737499	7.076951858	0.416084975	-0.69501315	13.12875515	-0.170625825	1.250168644	0.553993226
2	3.027	6.705732299	0.861971235	7.078352909	-1.021552696	1.311373471	12.08089023	0.88068739	0.031531264	20.75490971
1	0.512	0.373558632	1.488107603	7.088412066	-0.731736841	-0.991798488	8.772121119	0.669698369	-1.462635984	1.43572971
2	2.755	2.907318837	2.613360108	7.089072003	-0.17240952	-3.449680633	9.33051449	0.192858068	-1.16711713	18.32300595
2	3.849	2.729528425	4.191991698	7.099110173	-0.849245389	-0.047570931	10.92775155	-0.206971238	-0.818552915	0.42307727
2	5.107	4.355567372	2.410124213	7.10547974	-2.919429596	0.880348792	8.427442798	0.277148853	-0.762882801	5.416077906
